baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	type
ENSG00000107485	294.965722052151	-0.768341695865891	0.352254445019264	-2.18121220819193	0.0291677242698475	0.0827987011531154	NOT
ENSG00000092820	7440.95725001414	-0.41791081836295	0.193774809269481	-2.15668290392569	0.0310303799528731	0.0876821745457331	NOT
ENSG00000125398	1975.44161376442	-0.799251016283054	0.371730442482628	-2.15008222341221	0.0315487114782883	0.0887397546603909	NOT
ENSG00000118971	364.709419669755	0.714846129529341	0.335529737320652	2.13050007202846	0.0331303498717796	0.0927649796409828	NOT
ENSG00000111252	2605.08671968068	0.340536610584944	0.160669633274518	2.1194833376081	0.0340496404477425	0.0949075950941601	NOT
ENSG00000119487	3805.41210737354	-0.265502659210243	0.126084839446801	-2.10574610218912	0.0352264128752246	0.0977453618519746	NOT
ENSG00000136574	516.061351121343	-1.52034192799389	0.724910758101639	-2.09728150810631	0.0359686628286154	0.0993573825220946	DOWN
ENSG00000183508	1437.74080008672	0.548029288156491	0.262632604005233	2.08667651997073	0.03691738511707	0.101522809071942	NOT
ENSG00000181163	11616.14593076	-0.413944604290165	0.198748860782921	-2.08275208551906	0.0372738270920617	0.101661609826367	NOT
ENSG00000141646	2037.57778127368	0.204334082599191	0.0981201782717763	2.08248788575598	0.0372979282804528	0.101661609826367	NOT
ENSG00000182054	4673.67239205702	-0.553691846622345	0.266254637347542	-2.07955756991985	0.0375661321858395	0.101894642203472	NOT
ENSG00000141682	125.064671886677	-0.634863326302026	0.305524326949802	-2.07794689424628	0.0377142506857008	0.101894642203472	NOT
ENSG00000018408	3666.90108709824	0.349541117128864	0.168404917405157	2.07559923139252	0.0379310325930498	0.102032821298335	NOT
ENSG00000166923	955.473679845803	1.31758449059703	0.635398941580672	2.07363343621457	0.0381133674420379	0.102077540627371	UP
ENSG00000204257	2418.55834124922	-0.553276284447787	0.269032669263328	-2.05653940081991	0.0397305525186683	0.105948140049782	NOT
ENSG00000111241	1.64421859231963	2.26659077358769	1.11346341326728	2.03562213771959	0.0417883130736053	0.110955176091987	UP
ENSG00000197565	1143.1806248499	1.09408599705049	0.544054063283201	2.01098764054442	0.0443267622120625	0.117190066620732	UP
ENSG00000138378	379.808752119364	0.50376371394314	0.252248010640383	1.99709687566706	0.045814660281195	0.120606114244513	NOT
ENSG00000112531	5583.32226140148	0.263734044037566	0.132467482459555	1.99093422129532	0.046488119350733	0.121768313652153	NOT
ENSG00000143228	787.138932611613	-0.833644589376022	0.419032580082818	-1.98945053201176	0.046651496788812	0.121768313652153	NOT
ENSG00000153208	2783.40883223573	0.374135968286603	0.188903702267721	1.98056450876947	0.0476401323702794	0.123824141519376	NOT
ENSG00000116062	6978.82144822168	-0.203669115918919	0.102991533943457	-1.97753260021095	0.0479814593018102	0.124187306428215	NOT
ENSG00000141510	2724.61092625858	-0.396000885918268	0.201203810354939	-1.96815798478017	0.0490498628399805	0.126421403805138	NOT
ENSG00000147655	70.9251922703795	1.47768494034065	0.753115322629406	1.96209650227472	0.0497512500998863	0.127694875256375	UP
ENSG00000287080	1014.91056438173	-0.830902170392652	0.425480711237514	-1.95285508472515	0.0508367691623491	0.128464083319174	NOT
ENSG00000100393	25565.7773240056	0.139274161420023	0.0713347863482164	1.95240174604525	0.0508905259150648	0.128464083319174	NOT
ENSG00000105722	5990.30177133762	0.423888160407814	0.217132519625814	1.9522094670034	0.0509133406756597	0.128464083319174	NOT
ENSG00000179218	18337.0863393172	-0.291240798031747	0.149199510751635	-1.95202247356267	0.050935536491837	0.128464083319174	NOT
ENSG00000198400	87.383088824246	0.570473568474264	0.292500417743198	1.95033420080485	0.0511362988232133	0.128464083319174	NOT
ENSG00000107779	2509.17598477872	0.281168157740526	0.144266988378988	1.94894314284776	0.0513022150917479	0.128464083319174	NOT
ENSG00000100906	6472.8878886912	0.395459772465755	0.203118822031099	1.9469380952062	0.0515421567705116	0.128542382877065	NOT
ENSG00000144736	975.967514141651	-0.197260298702505	0.102057760994252	-1.93282996590152	0.0532571475673072	0.132283882667182	NOT
ENSG00000140443	6595.80677800127	0.38421746961273	0.199154598137291	1.92924227312021	0.0537007924634838	0.132850153242996	NOT
ENSG00000085999	651.23129273808	-0.503122838913876	0.261167692523327	-1.92643597702629	0.0540499588181209	0.13317909852785	NOT
ENSG00000141034	509.32228810577	0.335024987866719	0.175728662890985	1.90649028084027	0.0565866254748226	0.138873949372473	NOT
ENSG00000196712	18191.3076727839	-0.176619780176961	0.0929502219885212	-1.90015447406648	0.057412850723232	0.140342523990123	NOT
ENSG00000134982	8303.01749772192	0.264779526625444	0.139724013997784	1.89501803626715	0.0580900122196182	0.141436551491244	NOT
ENSG00000272333	12832.4163448238	0.262343160856714	0.139021568629077	1.88706805313549	0.0591511729519803	0.143453238340236	NOT
ENSG00000099810	231.539225596109	-0.322009634938896	0.171509976890149	-1.87749797870442	0.0604498741135488	0.145561593305763	NOT
ENSG00000187837	7600.45669167174	-0.364853409431084	0.194362281006243	-1.87718217517402	0.0604931296855119	0.145561593305763	NOT
ENSG00000139144	214.398344462392	-1.03003199023673	0.552113317949875	-1.86561699699888	0.0620949698774475	0.148834635970847	NOT
ENSG00000147883	229.754497840448	-0.493454738256731	0.265493873426601	-1.8586294737726	0.0630796763868385	0.15060883974532	NOT
ENSG00000127191	1312.34866012331	-0.300177811746435	0.16183635670474	-1.85482309326877	0.0636214931649222	0.151315983743599	NOT
ENSG00000105976	5034.07982174354	-0.587253064194542	0.317272080399869	-1.8509446638179	0.064177514356935	0.1520513417072	NOT
ENSG00000165671	18015.5772453022	-0.170876007318252	0.0924583740221908	-1.84813986970223	0.0645821113766933	0.152423680490586	NOT
ENSG00000004700	1757.3308923165	-0.240692221397378	0.13068203687461	-1.84181565541653	0.0655021192827874	0.15400498274121	NOT
ENSG00000119535	2021.57524418952	0.561756614125655	0.305308063637484	1.83996651589482	0.0657731533926336	0.154054229999477	NOT
ENSG00000122025	120.297234497315	0.697708602913864	0.380452302220691	1.83389244549541	0.0666699611973653	0.155563242793852	NOT
ENSG00000083168	11057.5842442318	0.153226712474649	0.0841420355819296	1.82104831924883	0.0685995122017436	0.159250917536173	NOT
ENSG00000197943	2602.91597499293	0.330773089428957	0.181748987874108	1.81994460215687	0.0687674416633473	0.159250917536173	NOT
ENSG00000106462	2190.04840450665	-0.518965735482257	0.28641680259426	-1.81192489679953	0.0699978018732165	0.160962966962244	NOT
ENSG00000196182	1547.53714149365	0.270668186340108	0.149451208228933	1.81108061652799	0.0701283735222949	0.160962966962244	NOT
ENSG00000147133	8488.47705483754	0.206249701663433	0.113972886508547	1.80963830944095	0.0703518949776202	0.160962966962244	NOT
ENSG00000274750	216.633669873533	-0.486500970160749	0.269266332532643	-1.80676494378209	0.0707989368176045	0.160962966962244	NOT
ENSG00000111087	751.494518770672	0.608607832411183	0.33686659123051	1.80667317049178	0.0708132533226756	0.160962966962244	NOT
ENSG00000204287	11838.7044480673	-0.476931337277039	0.266426690100139	-1.79010345058815	0.0734372821980833	0.166123850319935	NOT
ENSG00000168310	1462.79263014872	0.244358069875706	0.136593108212418	1.78894874766084	0.073623070028153	0.166123850319935	NOT
ENSG00000182162	143.229221450351	0.556301368425921	0.314115973884158	1.77100629919279	0.0765596542257701	0.171895524615099	NOT
ENSG00000134250	24603.3050167913	0.190368317681029	0.107695894797331	1.76764692878291	0.0771199474005213	0.171895524615099	NOT
ENSG00000065361	4968.7780670082	-0.599017320966197	0.338995376690629	-1.76703684520414	0.0772220579423303	0.171895524615099	NOT
ENSG00000073803	1004.49489611787	-0.365806967999478	0.207069715047815	-1.76658845507663	0.0772971758415298	0.171895524615099	NOT
ENSG00000116990	343.291404038434	-0.738647648852907	0.420733531970954	-1.7556186819545	0.0791535401221411	0.17539057811237	NOT
ENSG00000171608	2202.37576202857	0.29655761347548	0.169110749862832	1.75362958130114	0.0794939988646849	0.175513631901957	NOT
ENSG00000109685	5977.05373129562	-0.310047917355912	0.177687058014808	-1.74490996035329	0.0810005433006755	0.178201195261486	NOT
ENSG00000163041	2698.49042168752	-0.304918471191748	0.176021285579111	-1.73228181005817	0.0832233990296672	0.182430314239796	NOT
ENSG00000052344	1682.70494755934	-0.671650804924248	0.38809286132149	-1.73064457469591	0.0835151763240625	0.182430314239796	NOT
ENSG00000232629	220.413361181033	-0.535380032766533	0.313143243109931	-1.70969690244469	0.0873219358491337	0.188445997716582	NOT
ENSG00000114279	90.1956956079407	-0.52304128756019	0.305938363272081	-1.70962961939831	0.0873343848791375	0.188445997716582	NOT
ENSG00000178999	493.429978572448	-0.687649777905399	0.402229833151698	-1.70959417037089	0.0873409444032031	0.188445997716582	NOT
ENSG00000067369	6590.53852572418	0.166465121397743	0.0974856801062254	1.70758537270657	0.0877133043969554	0.188445997716582	NOT
ENSG00000196092	154.338531913559	1.09410790175516	0.640906492125255	1.70712563407975	0.0877987034815893	0.188445997716582	NOT
ENSG00000165409	353.134247683365	-0.496437414398855	0.294113191168806	-1.68791278087872	0.0914279728383589	0.195554275237601	NOT
ENSG00000148737	5352.12672235997	0.263738183418702	0.158775391979211	1.66107719925034	0.0966979430874623	0.20611049460857	NOT
ENSG00000113318	2664.74262111811	-0.19203987968133	0.11602024143021	-1.65522737510289	0.0978783842540831	0.207325121997818	NOT
ENSG00000133895	1521.09557270762	-0.272872248405925	0.164885559708515	-1.6549190170947	0.0979409261385795	0.207325121997818	NOT
ENSG00000136352	4.28764423705673	1.8049349951242	1.09324564854922	1.65098758684237	0.0987411095968683	0.208303162711202	NOT
ENSG00000104885	4538.18956835405	0.317579532077908	0.192997117678884	1.64551437812822	0.0998637800564103	0.209952520528153	NOT
ENSG00000119888	5125.14140382008	-0.691215056934685	0.423166477413145	-1.63343528806947	0.102377480399171	0.214505197026835	NOT
ENSG00000105369	223.313110785334	0.717756410088202	0.442185443445329	1.62320225762236	0.10454617540562	0.218306589999531	NOT
ENSG00000135503	1528.99024146177	-0.353142849317448	0.217809039037894	-1.62134157001634	0.104944404391247	0.218397814543947	NOT
ENSG00000109132	4.38086309718473	2.7750900883313	1.72901453801272	1.60501258220819	0.108491035717305	0.22375848599798	NOT
ENSG00000119514	713.199188173685	0.535468653526659	0.333722143422873	1.60453438310848	0.108596311864319	0.22375848599798	NOT
ENSG00000143322	4071.7173911405	0.267723688306169	0.166870843363981	1.60437667185637	0.108631049917584	0.22375848599798	NOT
ENSG00000112576	1349.02651807684	-0.227612861800273	0.142007304127322	-1.60282503212791	0.10897328863538	0.22375848599798	NOT
ENSG00000131023	4500.04902226227	0.189143096768506	0.118191328851661	1.60031280303054	0.109529208015884	0.224152797799949	NOT
ENSG00000083520	3731.90753976357	-0.187087850167702	0.117135350763052	-1.59719375021256	0.110222525420096	0.224259177945838	NOT
ENSG00000196411	4855.97902031891	0.277255105876689	0.17368298710249	1.59632852072657	0.110415465641504	0.224259177945838	NOT
ENSG00000120063	3655.42002329558	0.310766228250855	0.194816523991789	1.59517386863936	0.110673360544699	0.224259177945838	NOT
ENSG00000133703	543.961369139241	-0.224697766250362	0.14114587360298	-1.59195419968422	0.111394995905655	0.224861594280335	NOT
ENSG00000108384	641.699475184543	-0.230430499614913	0.144870620453348	-1.59059510405782	0.111700727028868	0.224861594280335	NOT
ENSG00000169083	3109.83575750782	0.667650699205677	0.420901668948286	1.58623913484103	0.112685073358356	0.226104251429144	NOT
ENSG00000221829	1154.17345271315	-0.290419224593463	0.18363105097085	-1.58153658141164	0.113755401534341	0.227510803068682	NOT
ENSG00000100311	890.769305777692	0.308285274131696	0.195408403358421	1.57764593964895	0.114646972213856	0.227821008773937	NOT
ENSG00000079432	17329.7450083657	0.207744969436829	0.131799058849717	1.57622498407753	0.114973962645319	0.227821008773937	NOT
ENSG00000134899	77.7638900222963	0.283237666283501	0.179716470893435	1.57602508482069	0.115020022286842	0.227821008773937	NOT
ENSG00000078142	2818.66793498154	0.140590221820529	0.0893240203910606	1.5739352215118	0.115502426131737	0.22804325159343	NOT
ENSG00000173531	816.853502933367	-0.339905358998644	0.21655742830852	-1.56958531348274	0.116511617454425	0.229300819015736	NOT
ENSG00000204267	279.896709249422	-0.397622551932704	0.254400380968214	-1.5629793887077	0.118057442885955	0.231603136362256	NOT
ENSG00000231389	5905.891806544	-0.432441772744682	0.278316212456025	-1.55377859208618	0.120237238717024	0.234443702093115	NOT
ENSG00000173674	1797.36078355192	-0.250442615007999	0.161195701943844	-1.55365566195584	0.120266574450364	0.234443702093115	NOT
ENSG00000134371	2685.44407906521	0.146879783623878	0.0948147773523421	1.54912332998533	0.121352075587796	0.23581349704127	NOT
ENSG00000136997	11305.7019335647	0.464180539647857	0.300314584145315	1.5456476779804	0.122189679866608	0.236694474207015	NOT
ENSG00000036257	4963.71751304418	-0.160938659607062	0.104419222326607	-1.54127425986445	0.123250050762375	0.238000098023896	NOT
ENSG00000106615	1926.98070339563	-0.246981204072586	0.161021286662981	-1.53384194842213	0.125068540298637	0.240756940074877	NOT
ENSG00000160957	2167.87225446591	-0.437283373244557	0.28767739748849	-1.52004772381206	0.128498981681885	0.246589946155892	NOT
ENSG00000185920	4021.4336820132	0.443004782368675	0.292783256976392	1.51308099699293	0.130259085951234	0.249191294863231	NOT
ENSG00000129152	12.8412153392508	-1.52725217889028	1.0120754865981	-1.50902990845461	0.131291139809737	0.250388056107733	NOT
ENSG00000167034	89.8219954153276	0.486778927008354	0.323625389619499	1.50414319340235	0.132544500758878	0.25199818662799	NOT
ENSG00000183955	1698.09619420725	0.183608694157256	0.122512851253745	1.49868925813318	0.133954264704904	0.253196184652172	NOT
ENSG00000162924	2476.11384656114	0.220216544132531	0.14696707030524	1.49840738932304	0.134027437731403	0.253196184652172	NOT
ENSG00000135249	1424.35024257032	-0.137285374346727	0.0917104005129851	-1.49694444227499	0.134407714904643	0.253196184652172	NOT
ENSG00000166949	2598.19485586995	0.252619609885954	0.169026548198879	1.4945558113671	0.13503040587405	0.253593689080534	NOT
ENSG00000187741	2456.40567360325	-0.496579207801477	0.333897249680422	-1.48722161765861	0.136956288346638	0.255826031303974	NOT
ENSG00000129473	222.297330938041	0.255724748070833	0.171988862844961	1.48686806715709	0.137049659627129	0.255826031303974	NOT
ENSG00000151490	325.805150298979	0.458475785464134	0.311228009587061	1.47311865044679	0.14071904529409	0.261881969489908	NOT
ENSG00000080824	27330.6055246693	-0.282906501494135	0.193982717304452	-1.45841085961343	0.14472732914416	0.267987273792177	NOT
ENSG00000134086	1914.64457726892	0.453034499432601	0.311127425992303	1.45610596040418	0.145363330113063	0.267987273792177	NOT
ENSG00000262919	572.626092331251	-0.296869438654073	0.204057575215058	-1.4548317470753	0.145715846885014	0.267987273792177	NOT
ENSG00000183598	714.601612094029	-0.465152879445171	0.319748709498526	-1.45474513462365	0.145739832338278	0.267987273792177	NOT
ENSG00000087460	28468.3543387526	-0.18989787496611	0.131036922919973	-1.44919363744587	0.147283513879423	0.270019775445609	NOT
ENSG00000110092	3444.11235813565	-0.279674347473594	0.193682737731382	-1.44398179594856	0.148744096075431	0.271888318048859	NOT
ENSG00000161547	5.04052135771084	-0.764595396268827	0.53109969387286	-1.43964571075777	0.149967660127572	0.273313842125989	NOT
ENSG00000198900	4337.65691791318	-0.192270745019571	0.133748685761592	-1.43755240602733	0.150561093249872	0.2735859393567	NOT
ENSG00000135452	630.597301007527	-0.139779120162098	0.0974511057508644	-1.43435129940388	0.151472037854272	0.274431692112445	NOT
ENSG00000170836	1482.22724536474	0.222163872727958	0.156439592832502	1.42012561337862	0.155571114710114	0.281031691089238	NOT
ENSG00000162613	8875.88343003482	-0.178119802984995	0.125646539143517	-1.41762601818696	0.156299979830781	0.281522770689359	NOT
ENSG00000012124	1231.69093354679	-0.554789973049675	0.392601229701666	-1.41311318222629	0.157622447870787	0.283077049237331	NOT
ENSG00000184304	1344.43756924685	0.232219725592759	0.165577742426859	1.40248153036232	0.160771502059538	0.287775837738152	NOT
ENSG00000118503	6651.27357486479	0.390329383960861	0.278580486789718	1.40113684364223	0.161173155876075	0.287775837738152	NOT
ENSG00000105568	6818.90193940939	-0.136623148200926	0.0976594603070199	-1.39897504830984	0.161820465566673	0.288096551413498	NOT
ENSG00000041880	950.330533739648	0.200553358274612	0.143959828876881	1.39312028806405	0.163583419025743	0.290395925417458	NOT
ENSG00000275714	906.39032150246	-0.356590666665023	0.256490491377232	-1.39026856220011	0.164447340548554	0.290712897333609	NOT
ENSG00000196735	2907.76808804991	-0.623119532145245	0.448475388497413	-1.38941745328091	0.164705846054269	0.290712897333609	NOT
ENSG00000091831	5077.47162698585	0.577865906568276	0.417020150326382	1.38570260002066	0.165837733951056	0.291387940882921	NOT
ENSG00000133056	4811.82537310743	0.256782826510702	0.185394836713266	1.38505921234389	0.166034362418678	0.291387940882921	NOT
ENSG00000149269	2366.21107212885	-0.211319625496081	0.15336596553416	-1.37787823237101	0.168240886677788	0.293752231517312	NOT
ENSG00000064933	2206.06111971381	-0.161791624389578	0.117446895763324	-1.37757259004629	0.168335288515602	0.293752231517312	NOT
ENSG00000129474	1359.30486828187	-0.384364969993961	0.280285498844869	-1.37133377066609	0.170270932886784	0.296290662876437	NOT
ENSG00000123080	426.819524954322	-0.389994964964418	0.287833148051386	-1.35493416100495	0.175438534583743	0.304262977204347	NOT
ENSG00000237541	732.633728010035	-0.552168121485872	0.407903213800242	-1.35367435902645	0.175840292020694	0.304262977204347	NOT
ENSG00000082175	3651.68373084321	0.755414424182631	0.561272251248422	1.34589661702032	0.178335860005936	0.307716778049459	NOT
ENSG00000181472	1254.20183722147	0.126615835853775	0.0942302047408855	1.34368630739945	0.179049846936865	0.307755982691647	NOT
ENSG00000164327	6829.54206611916	0.131775330467178	0.0981394898072487	1.34273502670527	0.179357788614125	0.307755982691647	NOT
ENSG00000159184	304.371441135258	1.37931673812828	1.0343139493741	1.33355712640533	0.182349041766588	0.312019471467272	NOT
ENSG00000168394	5415.2848111403	-0.384472692595906	0.28876054487163	-1.33145853692313	0.18303817936042	0.312331076138556	NOT
ENSG00000068323	2759.60242926291	0.189404621728929	0.143288325330987	1.32184266437211	0.186220548052246	0.316883584530893	NOT
ENSG00000114861	348.858328571269	0.319175591787457	0.245091681361166	1.30227019544218	0.192824036472686	0.327216546741528	NOT
ENSG00000040933	3448.56819770415	0.137471036814024	0.105959368550709	1.29739388497992	0.194495695470636	0.328851989142261	NOT
ENSG00000002016	1070.13430024536	0.202469288783788	0.15618431642246	1.29634840054063	0.194855480579424	0.328851989142261	NOT
ENSG00000162669	389.650367126549	0.452990637452791	0.355126609906195	1.27557503385186	0.202105784225746	0.339833239567738	NOT
ENSG00000241106	27.7169472181291	-0.470388335142683	0.369059846812584	-1.27455841973932	0.202465582664545	0.339833239567738	NOT
ENSG00000123444	401.336581653036	-0.109815874330223	0.0862866233605161	-1.27268712175002	0.203129089289137	0.340020432070946	NOT
ENSG00000117713	20348.9559930294	0.103289814534377	0.0813112644257557	1.27030141843004	0.203977283139754	0.340373400035591	NOT
ENSG00000111737	921.818707532	0.145379851139224	0.114580822894151	1.2687974083894	0.204513329702939	0.340373400035591	NOT
ENSG00000169375	7484.20847631952	0.110634029575235	0.0872892875358601	1.26744108811502	0.204997615930527	0.340373400035591	NOT
ENSG00000185420	805.303266708369	-0.230675481181016	0.182523089956491	-1.26381534103988	0.206296313568019	0.341608949349192	NOT
ENSG00000143799	8233.12338203212	-0.283432524750248	0.225464955044951	-1.25710234964782	0.208716576454676	0.34469011017716	NOT
ENSG00000091483	2192.29969533752	-0.272596270941567	0.217148033430176	-1.2553476383622	0.209352588636196	0.344816028341969	NOT
ENSG00000165731	464.195030881518	-0.530008568763961	0.424348187148295	-1.2489945398983	0.211667070915805	0.347698441824363	NOT
ENSG00000105327	342.474744450102	0.301506119724322	0.242591692886664	1.2428542632133	0.213921542267622	0.350467207544827	NOT
ENSG00000164078	2138.00134538253	-0.478135772489771	0.385331986670371	-1.24084111630937	0.214664448843102	0.35075146017865	NOT
ENSG00000184634	8189.73880242994	0.13970052972189	0.113027655774865	1.23598537689	0.216463999282295	0.352756146978555	NOT
ENSG00000132475	7808.58306703816	0.164173562668427	0.133100728000293	1.23345352903002	0.217406604375899	0.353357436136026	NOT
ENSG00000009307	29112.8688123017	-0.163664104555208	0.132917710136925	-1.23131901976501	0.218203571021492	0.353719473024313	NOT
ENSG00000145632	4120.32391988162	-0.2993119563303	0.244047953227576	-1.22644731239025	0.220030390929213	0.355744674048282	NOT
ENSG00000132155	6002.12798771372	0.0842685598526379	0.0698427680196842	1.20654667966321	0.227606771750183	0.367030815178305	NOT
ENSG00000065057	518.714180228757	-0.23322622673332	0.193825854778268	-1.20327717372961	0.228869079200454	0.368102748792375	NOT
ENSG00000062524	208.583135565324	0.471878011259708	0.394691891186534	1.19556044042642	0.231868136858815	0.371477075574826	NOT
ENSG00000101972	9514.69136806255	-0.141428253819028	0.118371840069687	-1.1947795500667	0.232173172234266	0.371477075574826	NOT
ENSG00000185950	7360.351193921	0.293557607450626	0.246380070420303	1.19148276461583	0.233464118834349	0.37257486321751	NOT
ENSG00000156052	2562.57849196723	0.162440801981118	0.13677416008542	1.1876570975078	0.234968532828072	0.374006760263805	NOT
ENSG00000163554	43.5872307360422	0.54530558278	0.46162342880728	1.18127796110551	0.237492319432846	0.377049661779983	NOT
ENSG00000099956	2637.57438998564	-0.128266853057659	0.108908429068425	-1.17774954753109	0.238896467638457	0.378303917905629	NOT
ENSG00000073282	158.186267887837	-0.427983198510643	0.36407884823347	-1.17552338068317	0.239785388778825	0.378737947404503	NOT
ENSG00000102974	3583.14599286048	0.0885740212132363	0.075933986193596	1.16646083859491	0.243428173132864	0.383508323912645	NOT
ENSG00000121966	3077.46214970633	-0.2872728394707	0.247696710294085	-1.15977656356287	0.246139788423509	0.38583114542654	NOT
ENSG00000136634	32.8306376343882	0.414551801764453	0.357480901314082	1.15964741120597	0.246192389441311	0.38583114542654	NOT
ENSG00000181555	17908.9475359964	-0.105862770416787	0.0914026825383938	-1.15820200760868	0.246781609250092	0.38583114542654	NOT
ENSG00000175634	1051.09007275597	-0.155107573370211	0.13481323994231	-1.15053664934235	0.249922908348849	0.389753193779471	NOT
ENSG00000100030	3405.50273037969	0.114240659712048	0.0995492921792545	1.14757882463231	0.251142475529169	0.39026328120994	NOT
ENSG00000071564	3518.75639553532	-0.156994967704219	0.13697839111232	-1.14612944734827	0.251741594835557	0.39026328120994	NOT
ENSG00000064012	1260.17715498953	-0.148747812863309	0.129894722924854	-1.14514130762158	0.252150626496033	0.39026328120994	NOT
ENSG00000020922	2478.24585933305	-0.153073597095537	0.13416438901327	-1.140940589536	0.253894646945635	0.391977700547647	NOT
ENSG00000198300	3126.23718521601	-0.497807260516229	0.439918929873295	-1.13158863306839	0.257807421174968	0.39702342860945	NOT
ENSG00000117118	1834.50627924205	-0.228919780673175	0.20283572869126	-1.12859692989107	0.259067906408829	0.397688841569127	NOT
ENSG00000223865	2354.55176387726	-0.27728550482427	0.245929269524937	-1.12750103051948	0.259530705049982	0.397688841569127	NOT
ENSG00000149212	2602.3878900382	-0.273397323593358	0.244645411326855	-1.11752483772561	0.263769985781204	0.403181913749929	NOT
ENSG00000070831	5249.85667013886	-0.140062166276846	0.127276566600528	-1.10045525282315	0.27113381592016	0.41341195694757	NOT
ENSG00000119414	1759.26413043294	-0.145449801959723	0.132381630875124	-1.09871589432922	0.271892007501454	0.413544386718261	NOT
ENSG00000166407	21.6794607483237	-0.541940309307851	0.494614033473193	-1.09568324518076	0.273217417469595	0.414536771333179	NOT
ENSG00000204525	13587.8373365078	0.267370396032072	0.245104074633391	1.09084435430943	0.275341375844224	0.416732893169636	NOT
ENSG00000166225	2232.68251837789	-0.133367453199144	0.122437955682687	-1.08926559950725	0.276036778094824	0.416761410064735	NOT
ENSG00000125952	1198.37363509725	0.0991821600177932	0.0917712533640141	1.08075411833359	0.279806502752895	0.421420062825876	NOT
ENSG00000111642	69.8387602764375	-0.148680887485588	0.138096896885394	-1.07664176993765	0.28164033588969	0.422358792766366	NOT
ENSG00000126215	807.993523602086	0.18113622524527	0.168298081389161	1.07628217594723	0.281801077641196	0.422358792766366	NOT
ENSG00000113522	170.234146327266	0.105713629165	0.0988091084743992	1.06987737059069	0.284674510267102	0.425629850302269	NOT
ENSG00000184012	612.908687301754	0.624503520715351	0.586678246613789	1.0644736264211	0.287114195729262	0.428238122443645	NOT
ENSG00000167244	55.5464545196494	-0.669604479375659	0.634746366890007	-1.05491660024214	0.29146346939682	0.433190289821512	NOT
ENSG00000163602	1412.83456984504	0.131419656976064	0.124675715173676	1.05409186378433	0.291840860837544	0.433190289821512	NOT
ENSG00000103197	12112.7011784545	0.107366736467952	0.102592234509426	1.04653862917946	0.295312419689945	0.43728954454088	NOT
ENSG00000129484	979.900183325615	-0.106088380934302	0.101688066448308	-1.04327267337933	0.296822023500448	0.438470902820805	NOT
ENSG00000179477	82.2389453177504	0.544399847250776	0.524045009001271	1.03884177484735	0.298878329227255	0.440452274650692	NOT
ENSG00000145715	5844.22744043331	0.160504858471316	0.154788770397433	1.03692831242994	0.299769267940748	0.440710904657519	NOT
ENSG00000139842	4905.58414660343	-0.130246825757497	0.127000123927282	-1.02556455639424	0.305096881392105	0.447475426041753	NOT
ENSG00000169047	6925.01402643304	0.293285231921676	0.287800926683192	1.01905589847013	0.308176429615013	0.450918481336931	NOT
ENSG00000172936	1143.69304063617	-0.147952175949233	0.147702566397134	-1.00168994729197	0.316493363370792	0.461990312408549	NOT
ENSG00000184675	1396.63819348956	0.135276952868567	0.135395343247744	0.999125594896124	0.31773385374292	0.462704619162267	NOT
ENSG00000174197	13301.3961869427	-0.11098994586493	0.11143698521286	-0.995988411324343	0.319255775886155	0.462804893877405	NOT
ENSG00000127616	13342.2351330854	-0.135407825243353	0.136177256421112	-0.994349782056265	0.32005260738722	0.462804893877405	NOT
ENSG00000186895	7.91075704175698	-1.32367128871119	1.33120388696474	-0.994341514228354	0.320056631155478	0.462804893877405	NOT
ENSG00000123999	127.117190398852	-0.37375671825301	0.380287029181948	-0.982827941981126	0.325692127209676	0.469850937613958	NOT
ENSG00000168036	18839.6848452613	-0.0984716261311122	0.100566628380605	-0.979168017430549	0.327496968465231	0.470701670027977	NOT
ENSG00000183918	47.6110260468988	-0.381365759834229	0.389731586484221	-0.978534388948404	0.327810091626627	0.470701670027977	NOT
ENSG00000160223	20.9545408418642	-0.371731258863	0.38083590662817	-0.97609299016529	0.329018384795017	0.471337965194722	NOT
ENSG00000137265	577.900041577229	0.395697965169238	0.406447206449592	0.973553167275399	0.330278449366423	0.471365413953011	NOT
ENSG00000245848	258.429969040441	0.339028234637389	0.348831270812324	0.971897484557201	0.331101551327617	0.471365413953011	NOT
ENSG00000116044	8047.02911344826	-0.125432736029429	0.12912146676961	-0.9714320876887	0.331333156236451	0.471365413953011	NOT
ENSG00000167985	0.744270664421065	-1.12921627610817	1.17256920638866	-0.96302740167123	0.335533772221476	0.476136376669894	NOT
ENSG00000115170	1871.02907174224	0.130840046454814	0.136059899147884	0.961635627207132	0.336232668589941	0.476136376669894	NOT
ENSG00000125726	60.5445934234764	-0.439077189091447	0.458301794563654	-0.958052519758272	0.338036275878992	0.47759253656298	NOT
ENSG00000167258	9734.78217759372	-0.105083445073272	0.110795376537095	-0.948446120746655	0.342902389543826	0.483358974734546	NOT
ENSG00000132964	1199.70364541429	-0.144126218649053	0.152453719296895	-0.945376861343576	0.344466510874957	0.484455184244231	NOT
ENSG00000079999	2045.16300493157	-0.117537398537392	0.125558480188501	-0.93611676695141	0.349213071109012	0.490011963105128	NOT
ENSG00000067955	1086.17544531127	-0.114898838412866	0.123460367904804	-0.930653620775382	0.352032767943441	0.492845875120817	NOT
